"ID,N,4,0","WIDTH,N,17,15","HEIGHT,N,17,15","AREA,N,17,15","PERIMETER,N,17,15"
6971,"0,027513","0,023142","0,000637","0,101309"
6972,"0,034455","0,035741","0,001231","0,140393"
6973,"0,01877","0,021856","0,00041","0,081253"
6974,"0,019285","0,016199","0,000312","0,070968"
6975,"0,04834","0,055797","0,002697","0,208275"
6976,"0,024427","0,026999","0,00066","0,102852"
6977,"0,047312","0,037541","0,001776","0,169705"
6978,"0,036512","0,020827","0,00076","0,11468"
6979,"0,020827","0,025713","0,000536","0,093081"
6980,"0,025713","0,040369","0,001038","0,132165"
6981,"0,034198","0,05914","0,002022","0,186676"
6982,"0,020827","0,019028","0,000396","0,07971"
6983,"0,021342","0,017742","0,000379","0,078167"
6984,"0,016328","0,014785","0,000241","0,062225"
6985,"0,028799","0,039341","0,001133","0,136279"
6986,"0,034455","0,02957","0,001019","0,12805"
6987,"0,037027","0,037027","0,001371","0,148107"
6988,"0,021856","0,029313","0,000641","0,102338"
6989,"0,041398","0,041141","0,001703","0,165077"
6990,"0,039598","0,024942","0,000988","0,129079"
6991,"0,026484","0,02057","0,000545","0,094109"
6992,"0,081381","0,053097","0,004321","0,268957"
6993,"0,060811","0,048726","0,002963","0,219074"
6994,"0,035355","0,03407","0,001205","0,13885"
6995,"0,035612","0,035355","0,001259","0,141935"
6996,"0,020313","0,020056","0,000407","0,080739"
6997,"0,028799","0,03317","0,000955","0,123936"
6998,"0,110309","0,076882","0,008481","0,374381"
6999,"0,052197","0,032398","0,001691","0,169191"
7000,"0,02417","0,018128","0,000438","0,084596"
7001,"0,015942","0,015299","0,000244","0,062482"
7002,"0,02237","0,028927","0,000647","0,102595"
7003,"0,019156","0,018513","0,000355","0,075339"
7004,"0,017356","0,019799","0,000344","0,07431"
7005,"0,079453","0,101052","0,008029","0,36101"
7006,"0,02777","0,029313","0,000814","0,114165"
7007,"0,074568","0,068139","0,005081","0,285414"
7008,"0,026999","0,026999","0,000729","0,107994"
7009,"0,045512","0,038827","0,001767","0,168677"
7010,"0,021599","0,035227","0,000761","0,113651"
7011,"0,047569","0,031884","0,001517","0,158906"
7012,"0,041655","0,044226","0,001842","0,171763"
7013,"0,041655","0,033941","0,001414","0,151192"
7014,"0,022627","0,019285","0,000436","0,083824"
7015,"0,02417","0,016971","0,00041","0,082281"
7016,"0,015685","0,019285","0,000302","0,069939"
7017,"0,030856","0,019799","0,000611","0,101309"
7018,"0,042683","0,044483","0,001899","0,174334"
7019,"0,036512","0,019285","0,000704","0,111594"
7020,"0,035598","0,051441","0,001831","0,174079"
7021,"0,015843","0,01242","0,000197","0,056527"
7022,"0,02132","0,027383","0,000584","0,097406"
7023,"0,040488","0,05281","0,002138","0,186597"
7024,"0,016821","0,019168","0,000322","0,071979"
7025,"0,039314","0,022493","0,000884","0,123615"
7026,"0,013105","0,01643","0,000215","0,059069"
7027,"0,033447","0,031686","0,00106","0,130266"
7028,"0,026992","0,029339","0,000792","0,112662"
7029,"0,01643","0,018777","0,000309","0,070414"
7030,"0,014083","0,020929","0,000295","0,070023"
7031,"0,014474","0,019755","0,000286","0,068458"
7032,"0,048923","0,042228","0,002066","0,182303"
7033,"0,106601","0,069007","0,007356","0,351217"
7034,"0,095787","0,069522","0,006659","0,330618"
7035,"0,037594","0,053558","0,002013","0,182303"
7036,"0,047893","0,036049","0,001726","0,167884"
7037,"0,029526","0,033302","0,000983","0,125655"
7038,"0,050125","0,049782","0,002495","0,199813"
7039,"0,020943","0,020256","0,000424","0,082397"
7040,"0,018368","0,016651","0,000306","0,070037"
7041,"0,039139","0,034332","0,001344","0,146941"
7042,"0,026436","0,017509","0,000463","0,08789"
7043,"0,027466","0,031242","0,000858","0,117416"
7044,"0,040512","0,038795","0,001572","0,158614"
7045,"0,024376","0,030212","0,000736","0,109176"
7046,"0,033645","0,023346","0,000785","0,113983"
7047,"0,014419","0,019569","0,000282","0,067978"
7048,"0,035019","0,037079","0,001298","0,144195"
7049,"0,035705","0,035019","0,00125","0,141448"
7050,"0,023689","0,028152","0,000667","0,103683"
7051,"0,062828","0,054588","0,00343","0,234831"
7052,"0,036735","0,037422","0,001375","0,148315"
7053,"0,042572","0,033989","0,001447","0,153121"
7054,"0,032959","0,029869","0,000984","0,125655"
7055,"0,028839","0,035705","0,00103","0,129089"
7056,"0,020256","0,020943","0,000424","0,082397"
7057,"0,040855","0,032272","0,001318","0,146255"
7058,"0,042228","0,067291","0,002842","0,219039"
7059,"0,026779","0,015449","0,000414","0,084457"
7060,"0,072097","0,067291","0,004851","0,278777"
7061,"0,027809","0,030556","0,00085","0,116729"
7062,"0,068321","0,054588","0,003729","0,245818"
7063,"0,031929","0,032615","0,001041","0,129089"
7064,"0,016479","0,024719","0,000407","0,082397"
7065,"0,026436","0,039654","0,001048","0,132179"
7066,"0,030384","0,020771","0,000631","0,10231"
7067,"0,014763","0,014419","0,000213","0,058365"
7068,"0,020943","0,018196","0,000381","0,078277"
7069,"0,019569","0,021458","0,00042","0,082054"
7070,"0,022144","0,027981","0,00062","0,10025"
7071,"0,036907","0,046692","0,001723","0,167197"
7072,"0,031242","0,035019","0,001094","0,132522"
7073,"0,027466","0,027637","0,000759","0,110206"
7074,"0,024547","0,04549","0,001117","0,140075"
7075,"0,020428","0,022316","0,000456","0,085487"
7076,"0,026436","0,027809","0,000735","0,108489"
7077,"0,023689","0,029011","0,000687","0,105399"
7078,"0,063171","0,086517","0,005465","0,299376"
7079,"0,020084","0,024891","0,0005","0,08995"
7080,"0,033817","0,042057","0,001422","0,151748"
7081,"0,088577","0,079822","0,00707","0,336798"
7082,"0,054416","0,048065","0,002616","0,204963"
7083,"0,050125","0,063686","0,003192","0,227622"
7084,"0,018883","0,018883","0,000357","0,075531"
7085,"0,021286","0,019741","0,00042","0,082054"
7086,"0,030556","0,024376","0,000745","0,109863"
7087,"0,04755","0,046863","0,002228","0,188826"
7088,"0,014934","0,017853","0,000267","0,065574"
7089,"0,030727","0,017338","0,000533","0,09613"
7090,"0,047035","0,081367","0,003827","0,256804"
7091,"0,040169","0,037079","0,001489","0,154494"
7092,"0,071067","0,050811","0,003611","0,243758"
7093,"0,032959","0,048408","0,001595","0,162734"
7094,"0,046005","0,051498","0,002369","0,195006"
7095,"0,029869","0,031929","0,000954","0,123596"
7096,"0,027122","0,021973","0,000596","0,09819"
7097,"0,029869","0,028839","0,000861","0,117416"
7098,"0,073127","0,063858","0,00467","0,27397"
7099,"0,018024","0,017853","0,000322","0,071754"
7100,"0,021286","0,019741","0,00042","0,082054"
7101,"0,017509","0,020599","0,000361","0,076217"
7102,"0,026779","0,024032","0,000644","0,101623"
7103,"0,020256","0,019226","0,000389","0,078964"
7104,"0,047378","0,034332","0,001627","0,163421"
7105,"0,049782","0,030556","0,001521","0,160674"
7106,"0,017853","0,019741","0,000352","0,075187"
7107,"0,018883","0,019741","0,000373","0,077247"
7108,"0,019741","0,020771","0,00041","0,081024"
7109,"0,021286","0,021629","0,00046","0,08583"
7110,"0,032272","0,035877","0,001158","0,136298"
7111,"0,034504","0,028324","0,000977","0,125655"
7112,"0,019054","0,025234","0,000481","0,088577"
7113,"0,019054","0,017509","0,000334","0,073127"
7114,"0,039482","0,043945","0,001735","0,166854"
7115,"0,019569","0,019913","0,00039","0,078964"
7116,"0,028152","0,026607","0,000749","0,109519"
7117,"0,038967","0,028324","0,001104","0,134582"
7118,"0,047893","0,060253","0,002886","0,216292"
7119,"0,022316","0,028152","0,000628","0,100936"
7120,"0,041199","0,031414","0,001294","0,145225"
7121,"0,033817","0,026436","0,000894","0,120506"
7122,"0,019741","0,014076","0,000278","0,067634"
7123,"0,048752","0,040855","0,001992","0,179213"
7124,"0,023861","0,021286","0,000508","0,090293"
7125,"0,039997","0,03622","0,001449","0,152434"
7126,"0,026264","0,025234","0,000663","0,102996"
7127,"0,023517","0,024204","0,000569","0,095443"
7128,"0,040855","0,036564","0,001494","0,154838"
7129,"0,024891","0,018196","0,000453","0,086174"
7130,"0,051498","0,048065","0,002475","0,199126"
7131,"0,038624","0,020771","0,000802","0,118789"
7132,"0,046765","0,066475","0,003109","0,22648"
7133,"0,039035","0,033044","0,00129","0,144159"
7134,"0,02744","0,027054","0,000742","0,108989"
7135,"0,021063","0,015266","0,000322","0,072659"
7136,"0,024348","0,022223","0,000541","0,093143"
7137,"0,02203","0,02203","0,000485","0,088118"
7138,"0,031112","0,022609","0,000703","0,107443"
7139,"0,037489","0,04232","0,001587","0,159618"
7140,"0,022996","0,019711","0,000453","0,085413"
7141,"0,044446","0,040194","0,001786","0,16928"
7142,"0,015266","0,01372","0,000209","0,057973"
7143,"0,030339","0,025315","0,000768","0,111307"
7144,"0,03575","0,030725","0,001098","0,132951"
7145,"0,02203","0,024155","0,000532","0,09237"
7146,"0,070727","0,047344","0,003349","0,236142"
7147,"0,01314","0,015073","0,000198","0,056427"
7148,"0,064543","0,065702","0,004241","0,26049"
7149,"0,038069","0,031305","0,001192","0,138748"
7150,"0,048117","0,039228","0,001888","0,174691"
7151,"0,025701","0,021063","0,000541","0,093529"
7152,"0,019131","0,018165","0,000348","0,074591"
7153,"0,031692","0,022996","0,000729","0,109375"
7154,"0,016812","0,016812","0,000283","0,067248"
7155,"0,026088","0,020484","0,000534","0,093143"
7156,"0,026281","0,030919","0,000813","0,114399"
7157,"0,022996","0,022803","0,000524","0,091597"
7158,"0,030532","0,023189","0,000708","0,107443"
7159,"0,016039","0,01488","0,000239","0,061837"
7160,"0,018744","0,020484","0,000384","0,078456"
7161,"0,033431","0,02802","0,000937","0,122902"
7162,"0,019904","0,020484","0,000408","0,080775"
7163,"0,022803","0,019324","0,000441","0,084254"
7164,"0,019131","0,017199","0,000329","0,072659"
7165,"0,019711","0,023769","0,000468","0,086959"
7166,"0,022223","0,025121","0,000558","0,094689"
7167,"0,015846","0,013334","0,000211","0,058359"
7168,"0,017585","0,017005","0,000299","0,069181"
7169,"0,023576","0,022223","0,000524","0,091597"
7170,"0,027634","0,022609","0,000625","0,100486"
7171,"0,027247","0,023769","0,000648","0,102032"
7172,"0,018938","0,021063","0,000399","0,080002"
7173,"0,028213","0,027247","0,000769","0,110921"
7174,"0,021257","0,026667","0,000567","0,095848"
7175,"0,061644","0,033431","0,002061","0,19015"
7176,"0,030919","0,025121","0,000777","0,11208"
7177,"0,020097","0,014493","0,000291","0,069181"
7178,"0,037489","0,025508","0,000956","0,125994"
7179,"0,020677","0,02145","0,000444","0,084254"
7180,"0,024735","0,015266","0,000378","0,080002"
7181,"0,016426","0,013527","0,000222","0,059905"
7182,"0,029953","0,026088","0,000781","0,11208"
7183,"0,02029","0,017972","0,000365","0,076524"
7184,"0,021063","0,023576","0,000497","0,089278"
7185,"0,019131","0,01314","0,000251","0,064543"
7186,"0,025508","0,034204","0,000872","0,119424"
7187,"0,029759","0,025121","0,000748","0,109761"
7188,"0,015846","0,016812","0,000266","0,065316"
7189,"0,019904","0,021836","0,000435","0,083481"
7190,"0,018938","0,017778","0,000337","0,073432"
7191,"0,023769","0,020484","0,000487","0,088505"
7192,"0,020097","0,017005","0,000342","0,074205"
7193,"0,039421","0,02744","0,001082","0,133723"
7194,"0,018938","0,021836","0,000414","0,081548"
7195,"0,024928","0,027634","0,000689","0,105124"
7196,"0,014976","0,010628","0,000159","0,051209"
7197,"0,018744","0,017199","0,000322","0,071886"
7198,"0,016232","0,013334","0,000216","0,059132"
7199,"0,018551","0,012947","0,00024","0,062997"
7200,"0,022416","0,017005","0,000381","0,078843"
7201,"0,019324","0,019131","0,00037","0,07691"
7202,"0,018358","0,018744","0,000344","0,074205"
7203,"0,018551","0,016619","0,000308","0,07034"
7204,"0,01868","0,032851","0,000614","0,103062"
7205,"0,019195","0,027054","0,000519","0,092499"
7206,"0,012367","0,015717","0,000194","0,056169"
7207,"0,018551","0,021257","0,000394","0,079616"
7208,"0,015717","0,017521","0,000275","0,066475"
7209,"0,023189","0,025508","0,000592","0,097394"
7210,"0,014944","0,015202","0,000227","0,060292"
7211,"0,017005","0,019067","0,000324","0,072144"
7212,"0,024477","0,022416","0,000549","0,093787"
7213,"0,031305","0,025508","0,000799","0,113626"
7214,"0,029759","0,023189","0,00069","0,105897"
7215,"0,024735","0,026281","0,00065","0,102032"
7216,"0,018165","0,019324","0,000351","0,074978"
7217,"0,026281","0,028213","0,000741","0,108989"
7218,"0,024928","0,02802","0,000698","0,105897"
7219,"0,024542","0,026667","0,000654","0,102418"
7220,"0,018744","0,01372","0,000257","0,064929"
7221,"0,016812","0,015073","0,000253","0,06377"
7222,"0,012174","0,018744","0,000228","0,061837"
7223,"0,018165","0,017585","0,000319","0,0715"
7224,"0,01488","0,012561","0,000187","0,054881"
7225,"0,021257","0,022416","0,000476","0,087345"
7226,"0,033624","0,026667","0,000897","0,120583"
7227,"0,015266","0,016039","0,000245","0,06261"
7228,"0,013527","0,012947","0,000175","0,052948"
7229,"0,012174","0,011788","0,000144","0,047924"
7230,"0,011015","0,01372","0,000151","0,04947"
7231,"0,017972","0,016812","0,000302","0,069567"
7232,"0,017539","0,025022","0,000439","0,085122"
7233,"0,010874","0,010874","0,000118","0,043496"
7234,"0,01064","0,014148","0,000151","0,049576"
7235,"0,015785","0,014148","0,000223","0,059866"
7236,"0,010056","0,009939","0,0001","0,039989"
7237,"0,016954","0,018007","0,000305","0,069922"
7238,"0,029465","0,027594","0,000813","0,114119"
7239,"0,02245","0,019644","0,000441","0,084186"
7240,"0,020813","0,015902","0,000331","0,073429"
7241,"0,032739","0,029933","0,00098","0,125344"
7242,"0,023853","0,028296","0,000675","0,104298"
7243,"0,033675","0,025957","0,000874","0,119264"
7244,"0,022216","0,024321","0,00054","0,093073"
7245,"0,036013","0,028998","0,001044","0,130021"
7246,"0,03157","0,03461","0,001093","0,13236"
7247,"0,018708","0,021047","0,000394","0,079509"
7248,"0,024554","0,019176","0,000471","0,08746"
7249,"0,020345","0,023151","0,000471","0,086993"
7250,"0,015902","0,024087","0,000383","0,079977"
7251,"0,019644","0,023853","0,000469","0,086993"
7252,"0,020111","0,028998","0,000583","0,098218"
7253,"0,025724","0,021982","0,000565","0,095411"
7254,"0,027828","0,024321","0,000677","0,104298"
7255,"0,013797","0,020111","0,000277","0,067817"
7256,"0,022684","0,022684","0,000515","0,090734"
7257,"0,021748","0,026191","0,00057","0,095879"
7258,"0,01637","0,019176","0,000314","0,071091"
7259,"0,018007","0,021982","0,000396","0,079977"
7260,"0,02245","0,024554","0,000551","0,094008"
7261,"0,023385","0,022684","0,00053","0,092137"
7262,"0,021982","0,032038","0,000704","0,108039"
7263,"0,012277","0,014616","0,000179","0,053786"
7264,"0,017656","0,016253","0,000287","0,067817"
7265,"0,01216","0,01672","0,000203","0,057761"
7266,"0,008536","0,010757","0,000092","0,038585"
7267,"0,017773","0,021982","0,000391","0,079509"
7268,"0,022216","0,02245","0,000499","0,089331"
7269,"0,01216","0,018708","0,000227","0,061737"
7270,"0,019877","0,023619","0,000469","0,086993"
7271,"0,015434","0,019877","0,000307","0,070623"
7272,"0,02145","0,025508","0,000547","0,093916"
7273,"0,028407","0,020484","0,000582","0,09778"
7274,"0,01314","0,018165","0,000239","0,06261"
7275,"0,020355","0,0143","0,000291","0,069309"
7276,"0,026023","0,026925","0,000701","0,105897"
7277,"0,013269","0,010177","0,000135","0,046893"
7278,"0,030017","0,026281","0,000789","0,112596"
7279,"0,02641","0,027183","0,000718","0,107185"
7280,"0,012367","0,015073","0,000186","0,054881"
7281,"0,018551","0,018551","0,000344","0,074205"
7282,"0,016232","0,013012","0,000211","0,058488"
7283,"0,010693","0,00876","0,000094","0,038906"
7284,"0,021901","0,02203","0,000482","0,087861"
7285,"0,013913","0,014944","0,000208","0,057715"
7286,"0,023447","0,027569","0,000646","0,102032"
7287,"0,021128","0,021901","0,000463","0,086057"
7288,"0,016232","0,018294","0,000297","0,069052"
7289,"0,013398","0,015459","0,000207","0,057715"
7290,"0,013913","0,015459","0,000215","0,058746"
7291,"0,018036","0,015975","0,000288","0,068021"
7292,"0,018036","0,018294","0,00033","0,072659"
7293,"0,01314","0,015202","0,0002","0,056684"
7294,"0,026539","0,021901","0,000581","0,096879"
7295,"0,02525","0,044317","0,001119","0,139134"
7296,"0,020355","0,013913","0,000283","0,068537"
7297,"0,0286","0,037875","0,001083","0,132951"
7298,"0,015717","0,023189","0,000364","0,077812"
7299,"0,041225","0,030919","0,001275","0,144287"
7300,"0,014429","0,01211","0,000175","0,053077"
7301,"0,023189","0,02525","0,000586","0,096879"
7302,"0,024993","0,026796","0,00067","0,103578"
7303,"0,017778","0,014686","0,000261","0,064929"
7304,"0,013913","0,020097","0,00028","0,068021"
7305,"0,020097","0,024735","0,000497","0,089664"
7306,"0,017778","0,022158","0,000394","0,079873"
7307,"0,033495","0,023189","0,000777","0,113369"
7308,"0,027827","0,019324","0,000538","0,094302"
7309,"0,025766","0,03298","0,00085","0,117491"
7310,"0,017521","0,014686","0,000257","0,064414"
7311,"0,023189","0,027827","0,000645","0,102032"
7312,"0,027827","0,025766","0,000717","0,107185"
7313,"0,025637","0,023318","0,000598","0,097909"
7314,"0,020612","0,024091","0,000497","0,089407"
7315,"0,016748","0,016361","0,000274","0,066218"
7316,"0,014171","0,01314","0,000186","0,054623"
7317,"0,022674","0,018551","0,000421","0,08245"
7318,"0,016748","0,017263","0,000289","0,068021"
7319,"0,016232","0,018036","0,000293","0,068537"
7320,"0,023962","0,020612","0,000494","0,089149"
7321,"0,020612","0,018294","0,000377","0,077812"
